"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NRROS",68.9805330575574,0.986794125864524,0.548391096186398,1.79943498850884,0.071949899096823,0.396571157392736
"DIMT1",459.1889610341,0.218951257844735,0.121733262663204,1.79861488187088,0.0720796216196393,0.397172158956079
"TSPAN13",68.1053052945106,0.599288893484634,0.333228739629214,1.79843099413174,0.0721087348210866,0.397218598614265
"UNC119",600.088571435516,0.323048480360441,0.17966986712958,1.79801146136238,0.0721751915145832,0.397349400024354
"CBSL",191.546000211742,0.656840866840356,0.365340489124126,1.79788686552393,0.0721949379552978,0.397349400024354
"ADCY6",652.238093249797,-0.517620887138334,0.287948548774499,-1.79761589124624,0.0722378983030537,0.397349400024354
"AIMP1",862.900547277259,0.20172320305399,0.112218140567093,1.79759887336026,0.0722405970225627,0.397349400024354
"ZNF423",14.7642770622335,-0.591074377688338,0.328817204033006,-1.79757740908535,0.0722440009742093,0.397349400024354
"PPP1R1A",75.6585515251547,-0.736406770437862,0.409684386394434,-1.79749776875525,0.0722566320306745,0.397349400024354
"SLC4A7",335.98782616577,-0.48502832240352,0.26993101880554,-1.79686026655921,0.0723578058677158,0.397522995745536
"ADCY1",11.3554584075799,-0.99249139592865,0.552363187410301,-1.79680945173382,0.0723658753477024,0.397522995745536
"ALOX12-AS1",54.7848392308476,-0.651719138342464,0.362739741486766,-1.79665766885992,0.0723899831116615,0.397522995745536
"NSA2",1095.97311239044,0.246080716026084,0.136966260842219,1.79665206973535,0.0723908725496823,0.397522995745536
"NCF2",775.655532775325,1.09154973809484,0.607548306782478,1.79664682776517,0.0723917052607477,0.397522995745536
"TMEM265",32.7034102761137,-1.08116714922049,0.601828035085322,-1.79647189261832,0.0724194990113969,0.39756193239447
"MTF1",296.407679759538,0.311779792858489,0.173583093366732,1.79614147214087,0.0724720201551344,0.39771721105468
"TRPC1",239.150578709723,-0.432801662700945,0.24097640115487,-1.79603339010277,0.0724892068266094,0.39771721105468
"STAG2",1059.41802603546,0.282174839381252,0.157127827083671,1.79582983242677,0.0725215846219832,0.397781202369592
"MNAT1",231.075763158746,0.361816786658711,0.201520574223199,1.79543348391798,0.0725846616112981,0.398013494266636
"HPCAL4",1346.25884370794,-0.382197355085332,0.21294031266925,-1.7948567384654,0.0726765281360346,0.398403474106844
"SMIM10",59.1106600807562,-0.554110964775005,0.308809761208532,-1.7943440732135,0.0727582675627937,0.398737731737537
"AL034417.4",27.6745056347622,0.889902691385212,0.496215655349401,1.79337891054365,0.072912357411331,0.399468188122622
"TLE3",800.124370632074,0.613237259303328,0.342036830909825,1.7928983193772,0.0729891841366333,0.399732708779662
"PDE3B",234.823224635921,0.90112029757798,0.50262829452321,1.79281649560293,0.0730022709831941,0.399732708779662
"AC004160.1",30.795220736911,0.737732497184629,0.411536571433135,1.79262925434682,0.0730322254639826,0.399735876720868
"PIN4",625.748583190954,0.385493745295124,0.215052954623427,1.79255265741478,0.0730444821857795,0.399735876720868
"EMC2",487.811773469644,0.203345214309014,0.113455051105517,1.7922975868205,0.0730853096538261,0.399845356490719
"FBXL6",174.872677826879,-0.376738993103174,0.210228905213358,-1.79204183516452,0.0731262648788218,0.399860938853714
"RPA3",296.912005840764,0.240297546506527,0.134101146063044,1.79191269844598,0.0731469515391369,0.399860938853714
"AC011342.1",56.0733821962063,-0.6535966735384,0.364783571665329,-1.79173823687993,0.0731749064772978,0.399860938853714
"SNRPD2",2755.19932742983,0.337893163181702,0.18859428440071,1.79164052747099,0.0731905668123527,0.399860938853714
"ACOT9",933.181497831704,0.298360225961944,0.166530932717996,1.79162045808744,0.0731937837638897,0.399860938853714
"RPL23AP82",534.270993326891,0.275952171172923,0.154034145376266,1.79149999825586,0.0732130948815112,0.399860938853714
"YIF1B",597.288917683204,0.216293126209696,0.120749408296562,1.79125619960371,0.0732521914067579,0.399960714126805
"SNORA77",17.5154246269908,-1.38705162862369,0.774435281845468,-1.79104911816306,0.0732854132263458,0.400020692735754
"MAPK8",586.882798984657,-0.359625411762079,0.200813211910976,-1.79084537486263,0.0733181115398432,0.400020692735754
"CHD6",679.025302769764,-0.480528147827774,0.268347928277646,-1.79069073091779,0.0733429379716504,0.400020692735754
"BRSK1",203.518308369626,-0.517254413558461,0.288889640154898,-1.79049139069548,0.0733749500571145,0.400020692735754
"ADAMTS1",3024.28590798628,0.854803981071,0.477414912020217,1.79048446026504,0.0733760632218437,0.400020692735754
"STYXL1",294.819500629527,0.285548542778073,0.15948787217449,1.79040913195999,0.073388163334274,0.400020692735754
"ASB8",381.386901660543,-0.297038681556053,0.165940050670042,-1.79003610253615,0.0734481077333963,0.400233828832125
"AC020978.7",35.3743983007003,-0.66612931008649,0.372206239481788,-1.78967797803154,0.0735056946414414,0.400434001191376
"NCEH1",215.543497509517,0.438389243753455,0.244972945083804,1.78954146795061,0.0735276553665058,0.400440035735397
"AC006946.2",18.4429926942346,-0.593453098261978,0.331724122316804,-1.78899591056938,0.073615474152688,0.400636678393333
"COA4",1727.98196235716,0.324344106743573,0.181308724098847,1.78890513049304,0.0736300954107829,0.400636678393333
"PCDHAC1",25.8626841574612,-0.569998747517004,0.318638315212312,-1.78885815140344,0.0736376629086904,0.400636678393333
"MYH16",12.4472037386826,-0.924109529604901,0.516608967262548,-1.78879885593479,0.0736472152647225,0.400636678393333
"CLVS1",34.7293646473872,-0.797076759808414,0.445633352015325,-1.78863802766047,0.0736731294106483,0.400664147287646
"AP001469.3",23.080999379989,-0.680611289636867,0.380547552698418,-1.78850523360545,0.0736945320421023,0.400667072141702
"IFT88",138.227261752599,0.25438950870282,0.14229092183362,1.78781264064251,0.0738062407845964,0.4011244035215
"SCARB1",48613.8036116079,-0.744923700071346,0.416723620068851,-1.78757254016048,0.0738449990395662,0.4011244035215
"SYCE1L",51.9162710764424,-0.549121028424532,0.307209478789861,-1.78744819524317,0.0738650779751923,0.4011244035215
"CNBP",6348.94104603951,0.247172983656831,0.138287291848216,1.78738754916198,0.0738748725862523,0.4011244035215
"COPZ1",2180.80894703082,0.191874304048439,0.107352077632901,1.78733666156484,0.0738830919781048,0.4011244035215
"EREG",1107.62403318351,1.02650962025673,0.574483715205582,1.78683850052979,0.0739635947041022,0.40141447340806
"ANKRD17",1555.64402902732,-0.418742553038612,0.234369527655234,-1.78667660948908,0.0739897716969734,0.40141447340806
"PTK7",330.147029288029,-0.419243891719248,0.234689162315377,-1.78637942878617,0.0740378440800089,0.40141447340806
"LZTS3",241.510603334726,-0.288839321443894,0.161739477353127,-1.78583068383032,0.074126676956392,0.40141447340806
"HDAC6",661.778555864452,-0.252291029238285,0.141274096435965,-1.78582652873409,0.0741273499310063,0.40141447340806
"ABCA9-AS1",13.3947405997894,-0.790885704581788,0.442872672619766,-1.78580832252166,0.0741302987347774,0.40141447340806
"CPLANE2",44.495631287037,-0.377883749029425,0.211605079392325,-1.78579715626207,0.0741321073466499,0.40141447340806
"IGF2",252.668898686052,-0.91065735134553,0.509966839528737,-1.78571875808057,0.0741448066055709,0.40141447340806
"TNFRSF9",22.3078202823126,0.769980721846408,0.431200549714374,1.78566730111184,0.0741531427828328,0.40141447340806
"PCDHGB4",56.3376027721056,-1.14652252954399,0.642085980348222,-1.78562149717425,0.0741605637971511,0.40141447340806
"ATP8A2",61.0144814567566,-0.503400090892306,0.28192444631177,-1.78558510082384,0.0741664610556578,0.40141447340806
"SHC2",281.29710688271,-0.622512802703953,0.348698989410799,-1.78524406897715,0.0742217366734259,0.40160045346289
"BCORL1",205.500503686511,-0.281637535326323,0.157778950147039,-1.78501336879131,0.0742591484430752,0.401689697902077
"AC241952.1",778.432542964267,0.344600546253741,0.19308384299226,1.78471974098607,0.0743067872329443,0.401758168186797
"BTNL9",12.9685414344838,-0.901396260196803,0.505075164643232,-1.7846774565396,0.0743136496068065,0.401758168186797
"PSMB4",2868.52369771887,0.330297997407972,0.185094699269841,1.7844811262069,0.0743455189856778,0.401817337765824
"NME2",2671.01319511952,0.398810975232527,0.223540091380842,1.78406912500129,0.0744124335118673,0.401873483598764
"SH2D1A",43.4480748869822,1.11365682730378,0.624223227081378,1.78406822910259,0.0744125790714458,0.401873483598764
"ZFP30",101.147321535771,-0.21457682100731,0.120277880743897,-1.78400899384151,0.0744222037333715,0.401873483598764
"SLC9A9",89.0460265740001,0.549903889139392,0.308298534985613,1.78367337738097,0.0744767545668515,0.401873483598764
"SUMO3",1382.51553084277,0.19251543040778,0.107932161867064,1.78367066014015,0.0744771963583065,0.401873483598764
"CATSPERB",12.8930846496716,-0.835804363709995,0.468593618789545,-1.78364435663682,0.0744814731098266,0.401873483598764
"AC015813.2",736.302001569781,-0.847236588309784,0.475067285043851,-1.78340335144648,0.0745206680810558,0.401917125759686
"AL356124.2",14.4766094509465,-0.827245769842229,0.463887374066159,-1.78329011757981,0.0745390892623039,0.401917125759686
"EDRF1-AS1",19.2768777147488,-0.630612323149078,0.353639119574401,-1.7832086108234,0.0745523512969849,0.401917125759686
"ZNF519",35.0872824504555,-0.454219309726466,0.254743549338939,-1.78304538389752,0.0745789158868626,0.401947494183391
"PRKRIP1",404.597270626665,-0.334571733421796,0.18773585800219,-1.78214080667474,0.074726272756206,0.402538744122924
"SMARCA4",1994.89997636316,-0.331348985112792,0.185930232940427,-1.78211461295247,0.0747305432900185,0.402538744122924
"SOGA1",884.950631981937,-0.370642078640223,0.208042357960552,-1.78157026421755,0.0748193371527783,0.402749510257656
"SPON1",75.0134982609772,0.530497328987244,0.297780584289573,1.78150409051306,0.074830137242714,0.402749510257656
"TRIM26",220.280003121798,-0.601929957271266,0.337880244451848,-1.78148905464358,0.074832591397142,0.402749510257656
"MTAP",240.918401946603,0.223425598871442,0.125448248480418,1.78101808178149,0.0749094968671197,0.403050453443345
"AKNA",663.122121560104,0.629324746824816,0.353459721293962,1.78047089643186,0.0749989281730705,0.403340170315083
"RARS2",453.413486611823,0.210983146804909,0.118501123155058,1.78043162113188,0.0750053506324616,0.403340170315083
"CGREF1",33.2891757515225,-0.602385467750794,0.338378771882722,-1.78021057408286,0.075041505537201,0.403421621173256
"FBN3",14.167782471757,-1.2740244598748,0.715826788364795,-1.77979433095138,0.0751096257403306,0.40344222676422
"EFNA2",16.6535833989627,-1.08200586715434,0.607978000482307,-1.77967930796178,0.0751284587110096,0.40344222676422
"BIRC3",988.149867363849,0.374300914979818,0.210322931889185,1.77964861756981,0.0751334843689434,0.40344222676422
"CPT1C",122.560928714453,-0.556039218512591,0.312465882640151,-1.77951977929363,0.0751545850777795,0.40344222676422
"B4GALNT1",12.5490567761365,-0.891572915690911,0.50102777072801,-1.77948801998625,0.0751597872559212,0.40344222676422
"GEMIN7",286.277269247891,0.33537533585172,0.188481648378179,1.77935273135349,0.0751819508431844,0.40344222676422
"AL034397.3",79.7198271569631,1.02060897624932,0.573610059658848,1.77927314743455,0.0751949911284036,0.40344222676422
"SPEG",35.6391572338996,-0.76230088904603,0.428528664075317,-1.77887957784791,0.0752595069314164,0.40344222676422
"EIF4EP2",138.204647916449,0.287203008276841,0.16145380456806,1.77885562402943,0.0752634350140346,0.40344222676422
"AC068282.1",20.5470567623477,0.809005092191921,0.454853475179171,1.77860593869981,0.0753043897927649,0.40344222676422
"JMJD6",1476.56307458402,0.486485565982354,0.273547045691334,1.77843472866929,0.0753324831292601,0.40344222676422
"CSDE1",4944.95330551663,0.105545300451571,0.0593487707449539,1.77839067476464,0.0753397131851651,0.40344222676422
"ASAP1-IT2",12.1498093053908,-0.864572090845285,0.486179491963643,-1.77829814942079,0.0753549001399076,0.40344222676422
"RASSF8-AS1",354.959565593573,-0.557090492643547,0.313293773144981,-1.77817288563136,0.0753754647100692,0.40344222676422
"PCYOX1L",187.385863980606,-0.284489955221915,0.159999121316193,-1.77807198490609,0.0753920329244945,0.40344222676422
"PKN3",77.0152960976299,-0.530105871444778,0.298145375693373,-1.77801138190372,0.0754019855558067,0.40344222676422
"USP46-AS1",28.8409304665054,-0.466123689225449,0.262160585990748,-1.77800826719963,0.0754024971023687,0.40344222676422
"ANKRD18B",47.1617729605323,-0.877962141395865,0.494128558902719,-1.77678890559473,0.0756029779340821,0.404402224308685
"IGDCC4",232.821082160873,-0.66716259955074,0.375620097467329,-1.77616321397384,0.0757060195266817,0.404770324860616
"CD63",19887.9415178953,0.317767952005527,0.17892421133004,1.77599191100739,0.0757342504124458,0.404770324860616
"BRAT1",579.4601673962,-0.327652898034219,0.184492428019568,-1.77596935305912,0.075737968623011,0.404770324860616
"MTFR2",13.8537556640474,0.669953931670333,0.377280682159852,1.77574406363715,0.0757751110916834,0.404770324860616
"BAIAP2-DT",122.15258984452,-0.555708006612726,0.312945968522196,-1.77573147606569,0.0757771867871642,0.404770324860616
"CCDC110",16.368687290559,0.834274049745904,0.46991741526058,1.77536312265269,0.0758379489572101,0.404871401688364
"MIR4721",256.907046581565,0.381321207223106,0.214785149731452,1.77536113506859,0.0758382769292842,0.404871401688364
"FBLIM1",176.296008334653,-0.467257957413471,0.263275871998643,-1.7747845781169,0.0759334637008087,0.40526689923475
"CYP27B1",99.7531188619114,0.559074275389605,0.315045038714341,1.77458523921251,0.0759663962597449,0.405330010385074
"AC073508.3",18.8546910512263,-0.643429303732626,0.362617892438436,-1.77440031821338,0.0759969572706074,0.405380436240965
"NABP2",468.666884379756,-0.408280141444708,0.230154438287458,-1.77393990088853,0.0760730918216685,0.405673863441127
"ITK",231.422433272609,0.897983463621756,0.506336081118816,1.77349293701832,0.0761470612192783,0.40585055033035
"MACO1",480.435888825156,-0.275159395284237,0.155151865774993,-1.77348428206002,0.0761484941332215,0.40585055033035
"GPD2",273.576309972015,0.374650565739042,0.211316134715198,1.77293875947513,0.0762388551850408,0.406219405138274
"MAFK",419.312431655508,0.378028986005561,0.213277116748136,1.77247794685815,0.0763152528936151,0.406472005943909
"PTPN4",275.611239740125,0.415906624687616,0.234657646365451,1.7723974953703,0.0763285972730165,0.406472005943909
"NFU1",428.290702506066,0.332780939669124,0.187802396001897,1.7719738765514,0.0763988937476046,0.406733561584489
"HDGFL3",394.067088288485,-0.334075624104449,0.188562186094891,-1.7716999946974,0.0764443705525447,0.406862873536728
"AC055720.2",14.6973483514298,0.854431766317901,0.482371156859812,1.77131603779995,0.0765081619684744,0.407089563391691
"C2CD5",285.471000016746,0.421780443084777,0.238218381715675,1.77056212055118,0.0766335456764383,0.40764376111486
"HBB",8007.74776813288,1.57814566787146,0.89161117334391,1.76999314841778,0.0767282821128881,0.407914025322439
"LRMP",53.8876901085773,0.905134060102652,0.511400949722605,1.76991079229246,0.0767420026873899,0.407914025322439
"L3MBTL3",151.420268894889,-0.272663143286677,0.154057912600226,-1.76987431988792,0.076748079648491,0.407914025322439
"PRSS27",36.1941778529439,-0.531679118310029,0.30052108670431,-1.76919072182499,0.076862052028141,0.408406747398005
"SUCLA2",635.069392143711,0.316818459535262,0.179104050791136,1.7689072811911,0.076909348900347,0.408418898059584
"TREX2",92.0592163332986,0.531905069334076,0.30069886261397,1.76889617975351,0.076911201845957,0.408418898059584
"AC068888.1",429.433174023219,-0.396264222521231,0.224030649881165,-1.76879468381414,0.0769281442629546,0.408418898059584
"CDH7",17.5903479395118,-0.87013236615721,0.492087685533374,-1.76824657827817,0.0770196904768862,0.408791906088349
"GSTA1",5078.58518386728,-0.817665776236169,0.462459878558856,-1.7680793819006,0.0770476337787245,0.408827220628032
"ZMIZ1",2450.79907181487,-0.433535443220772,0.245233012036685,-1.76785107200786,0.0770858042424217,0.408916767642879
"SYCP2L",10.6622891419935,-0.839579279510705,0.47503772932155,-1.76739494083932,0.0771621096293566,0.40920850351078
"ORC3",289.650570713926,0.159943292033475,0.090506225146197,1.76720763433802,0.0771934616289943,0.409261745903251
"PDS5B",595.298139502715,0.214722281220732,0.12152026668007,1.76696683678319,0.0772337823926111,0.409318365450789
"IFT140",213.181840811096,-0.280026664157374,0.158485688026012,-1.76688928599922,0.0772467716707628,0.409318365450789
"SCN2A",40.3787330169223,-0.818636936077167,0.463444130214271,-1.76641990416121,0.0773254282303603,0.409416078588896
"ST3GAL1",1020.17634588558,0.538620455512579,0.304922344147021,1.76641845325995,0.0773256714659528,0.409416078588896
"CD6",209.956236091907,1.39049343679096,0.787191663246978,1.76639756454675,0.077329173412588,0.409416078588896
"INPP5D",19.0117091718065,1.12557558326092,0.637391562323825,1.76590913622587,0.0774110941831472,0.409537026966624
"C15orf39",232.844856925634,0.776066260433559,0.439476655728108,1.76588733512546,0.0774147523816139,0.409537026966624
"STRA6",11.4571516433614,-0.781560264094386,0.44259320939293,-1.76586591820148,0.0774183462528737,0.409537026966624
"FOSB",3936.22149290765,0.641356950340624,0.363220116660555,1.7657528339489,0.0774373246323913,0.409537026966624
"PFDN4",426.28497705718,0.31557195456433,0.178734590214325,1.76558971705432,0.0774647064228745,0.40956904114495
"ZNF814",297.707577754282,-0.49801492176623,0.282099231525736,-1.7653891471902,0.0774983861072806,0.40961872119483
"NPAS3",10.623767092604,-1.10220026631845,0.624405087535807,-1.76520064989901,0.0775300494378686,0.40961872119483
"RPL29P11",51.4339412364339,0.816036041909691,0.462303354583049,1.76515275915675,0.0775380956904237,0.40961872119483
"AC092295.2",9.58571832972101,-0.539502891802463,0.305663984304347,-1.76501949691686,0.0775604890181384,0.409624331852396
"NEIL2",148.484906778942,0.328123944622863,0.185948769741634,1.76459325371593,0.0776321501115279,0.4098120671823
"HAND2-AS1",21.2360174522944,-0.777698071300998,0.440733455225415,-1.76455420408973,0.0776387179299697,0.4098120671823
"NDUFB2",2136.68736923126,0.281820509702493,0.159725645333941,1.76440363795862,0.0776640461227644,0.409812678076484
"TRUB2",620.054965147253,0.249593503848216,0.141483832874603,1.76411324726714,0.0777129145709534,0.409812678076484
"LINC01184",184.284529043949,-0.348681946009397,0.197658064660108,-1.76406637699802,0.0777208044891638,0.409812678076484
"NAA60",606.006812049417,-0.329081553690473,0.186549314914616,-1.76404589768177,0.0777242520846689,0.409812678076484
"FAM118B",264.399635095709,0.26071200861487,0.147802671076592,1.76391946583812,0.0777455390424741,0.409812678076484
"SSH2",275.954341887563,0.446070861431855,0.252967259044467,1.76335413174336,0.0778407807710356,0.410202116670196
"AP001992.1",28.9120930144702,-0.658337780940598,0.373484267278452,-1.76269213623869,0.0779524277774551,0.41063588726312
"QPRT",351.571941496447,-0.775779991032579,0.440134027428137,-1.76259944173311,0.0779680713128722,0.41063588726312
"VSTM4",169.936944436931,-0.516333924822715,0.292957771045305,-1.76248584558921,0.0779872457870436,0.41063588726312
"AC024145.1",8.2197169006725,-0.856873775523848,0.48631379055122,-1.76197712705743,0.0780731620938049,0.410975584344116
"PPWD1",294.196132531881,0.308206214877887,0.17496626785533,1.76151791231397,0.0781507839822973,0.411138471725897
"ADCK5",58.8169130280362,-0.477846754829374,0.271292619995239,-1.76137026815458,0.0781757538812618,0.411138471725897
"AC098679.2",13.5930712117187,-0.868563502771104,0.493151909062664,-1.76124939761865,0.0781962006018408,0.411138471725897
"MAPKAPK5-AS1",165.420063138966,0.357944141345292,0.203238156151234,1.76120541596991,0.0782036417125834,0.411138471725897
"SPG21",762.788052307694,0.243371781898627,0.138188264182275,1.76116100262762,0.0782111564450712,0.411138471725897
"CHCHD2P6",12.4240234751666,0.800463223919179,0.454622222111767,1.76072172671398,0.0782855135433781,0.411416725936916
"CYB5R1",350.322406477122,0.284094295050295,0.16140642440131,1.76011764156265,0.078387862192576,0.411735071166284
"TRIB2",1919.77604854756,-0.485325362049049,0.275748443740406,-1.76002937846475,0.0784028255050584,0.411735071166284
"AC126474.2",50.8816428784716,-0.423653754651853,0.24071446280552,-1.75998462956559,0.0784104127092174,0.411735071166284
"GPRASP2",120.211802730733,-0.617014419241123,0.350677669850171,-1.75949161377953,0.0784940434139445,0.41199970923286
"APCDD1L-DT",16.9116137768838,-0.842231917161377,0.478694643727702,-1.75943459613989,0.0785037200480672,0.41199970923286
"ZDHHC8P1",100.265311026769,-0.69106874109879,0.392855297908047,-1.75909232936078,0.0785618275734857,0.412043360810795
"RAB13",2529.82366502261,-0.660999105765598,0.375770296111358,-1.75905097503958,0.0785688507739985,0.412043360810795
"PLSCR4",388.024983201055,-0.606559348691105,0.344830652024455,-1.75900647210471,0.0785764092740266,0.412043360810795
"SHISAL2A",14.8165187787327,1.0740009084711,0.610786256257899,1.75839075857923,0.0786810444797643,0.412479414999977
"SETD6",271.038837655801,0.297690849444565,0.169322938670283,1.75812475133241,0.0787262851759205,0.412512250669708
"AC024075.3",25.8857321949,-0.553280213969364,0.314742923004678,-1.75787976005148,0.0787679703408727,0.412512250669708
"MIR29B2CHG",96.2919971763789,0.613159611686066,0.348820994257329,1.75780592848643,0.0787805362719112,0.412512250669708
"NELFCD",1053.50398843728,0.217928963525854,0.123981659082156,1.75775163148482,0.0787897785142581,0.412512250669708
"ITGB1BP2",14.736630665388,-0.943332124778553,0.536678604023131,-1.75772262524909,0.0787947162139504,0.412512250669708
"UPF2",1204.97266931686,-0.637491483888036,0.362712087976533,-1.75756889560648,0.0788208896454652,0.412536806721687
"OGDH",1636.05312259451,-0.21171269871011,0.120508710297938,-1.75682486507976,0.0789476654644624,0.413016773062019
"NEAT1",13253.2573635453,-0.71408230710195,0.40647264248642,-1.7567782735238,0.0789556097438251,0.413016773062019
"CARD8",449.720685282867,0.320617997062664,0.18258267334313,1.75601545969328,0.0790857688669778,0.413439104365628
"PER3",121.718594119725,0.70661644086115,0.402399577018963,1.75600691754169,0.0790872274040366,0.413439104365628
"VASP",1193.86088794154,0.404121066976611,0.230159822574638,1.75582802617759,0.0791177773917461,0.413439104365628
"RAB20",2779.96266585115,0.485270777362319,0.276416114547158,1.75558063305144,0.0791600415109942,0.413439104365628
"PLA2G4D",10.5360355915433,-1.08286326348026,0.616816846446311,-1.75556693971476,0.0791623813879109,0.413439104365628
"AC073648.6",120.532127958303,0.615711980542919,0.350728645980329,1.75552236066127,0.0791699993145192,0.413439104365628
"SLC12A6",594.277176840561,0.405982590515858,0.231273426147672,1.75542256314667,0.0791870554526261,0.413439104365628
"ARHGAP23",167.800955071289,-0.484133322274132,0.275922611816917,-1.75459821536978,0.0793280569448189,0.414062701144702
"TTC3",3130.6201827239,-0.293425832708968,0.167262445884194,-1.75428400055877,0.0793818558823645,0.41423091807311
"GGT7",237.325461855469,-0.359211446011274,0.204815494186102,-1.75382945239915,0.0794597347807312,0.414332722867119
"AC009264.1",10.0800500021216,1.41011159750728,0.804019081463062,1.75382852225512,0.0794598942083538,0.414332722867119
"DDR2",882.894686115524,-0.411165940776292,0.23444391313158,-1.75379234753486,0.079466094793501,0.414332722867119
"EFS",25.1165264728842,-0.577902257474821,0.329737322115439,-1.75261403157906,0.0796682811031643,0.415274159072764
"CEP164P1",286.292457494557,0.564592299915132,0.322174530400202,1.7524423771606,0.0796977700160104,0.415315136395508
"TBC1D31",173.233774334047,0.353341075732415,0.201746837261366,1.75140825268381,0.0798756124607827,0.416128970722846
"TEFM",130.060583294051,0.35754387219008,0.204176438123727,1.75115148190319,0.0799198202875213,0.416246354483665
"RABL2B",291.406861033299,0.318297536332689,0.181781246648337,1.75099215238879,0.0799472617986193,0.416276374273017
"PBX3",167.682077347277,0.351916715173743,0.201006674359959,1.75077129301457,0.079985313333855,0.416361608010306
"COPE",2101.41211816656,0.235642200187105,0.134611177208709,1.75053962882854,0.0800252422281497,0.416408734037315
"TMEM45B",19.4266746096,0.970490878208737,0.554432742574914,1.75042129312485,0.0800456444387601,0.416408734037315
"PITPNM3",264.213768623462,-0.592373165235944,0.338439136534746,-1.750309291358,0.0800649585110983,0.416408734037315
"WTAP",1350.80075560522,0.291563574239099,0.166587225876747,1.75021567652984,0.0800811047648704,0.416408734037315
"RTL8C",2868.23346832117,-0.269445550704764,0.153962916343393,-1.75006785467615,0.0801066057837353,0.416428573596391
"NOMO3",361.572634020138,-0.55874137796632,0.319300581718048,-1.74989151275554,0.0801370354818859,0.416474016876497
"CYB5R4",429.93624297466,0.551648831826865,0.315275640229542,1.74973503003666,0.0801640461252901,0.416501671467518
"MGAT4B",658.203362825829,-0.348280993555201,0.199155909464636,-1.74878563478954,0.0803280808381738,0.417125246807729
"STAT1",1917.19875705386,0.515678535174669,0.29488484428926,1.74874546848134,0.0803350267045047,0.417125246807729
"DNAJC1",1819.12292181233,-0.590702361540586,0.337822298836824,-1.74855941592508,0.0803672067051888,0.417125246807729
"HS3ST3A1",188.594839203553,-0.5497579835653,0.31441012961592,-1.74853775938097,0.0803709531421443,0.417125246807729
"C12orf29",158.490830913168,0.30138327732083,0.172379008954396,1.74837573988236,0.0803989859304689,0.417148469884165
"AC005534.1",9.44471906983208,0.740017241492439,0.42328766510873,1.74826082234726,0.0804188739004935,0.417148469884165
"DVL2",359.605537976642,-0.325067874206426,0.185957295619604,-1.74807809031267,0.0804505062784233,0.4171958266676
"ELAC1",137.769896222214,0.30847724338038,0.176478725754143,1.74795710962991,0.0804714545631823,0.4171958266676
"AP000944.1",59.5186450335432,-0.535785595901061,0.306668101327594,-1.74711876971096,0.0806167381976672,0.417836227694954
"AL137003.2",22.8523650601447,-0.522877384266209,0.299353176681149,-1.74669061495593,0.0806910192102508,0.418108376118307
"BASP1",2961.02269308034,0.469301808224338,0.268794436348179,1.74595060299698,0.0808195356981062,0.41853134198668
"POLR1B",251.541528154035,0.305476360198392,0.174969338142095,1.74588509873833,0.080830919702365,0.41853134198668
"UBN1",583.733198781857,-0.33060773171439,0.189368408111886,-1.7458441722711,0.0808380329859186,0.41853134198668
"DNAJA3",321.486938178831,0.462140093260589,0.264772210507898,1.74542521805476,0.0809108791635994,0.418795582905283
"UFD1",682.291049939198,0.218460742918099,0.12521497341028,1.74468545548694,0.0810396364215272,0.419348999785122
"POM121L9P",13.1918892854549,-1.11234909512666,0.637615228729184,-1.74454599734647,0.0810639280338891,0.419361694513678
"DAPL1",96.913085135439,-1.06930946931189,0.613077223693757,-1.7441676643431,0.0811298579995312,0.419589728835173
"AC079780.1",11.9159116211092,-1.03366081137241,0.592734201917746,-1.74388589021535,0.0811789894681752,0.419631401356319
"KCTD6",148.372904819276,-0.329880593741981,0.189165729870909,-1.74387080560046,0.0811816203738335,0.419631401356319
"BLNK",20.4225833954817,1.16038960764205,0.665806601674401,1.74283283572715,0.0813628188516698,0.420368596479962
"FER1L6",15.6853389508881,-0.910926693409865,0.522716951924078,-1.74267677766489,0.081390090281376,0.420368596479962
"COMMD2",476.920398372396,0.205257921600188,0.117791431031553,1.74255393454898,0.0814115625564136,0.420368596479962
"CCDC50",496.038256163916,0.224201968239584,0.128662957929111,1.74255257183743,0.0814118007763881,0.420368596479962
"SAP30L",293.612655055754,-0.34026742151086,0.195295713581121,-1.74231894428917,0.0814526503196202,0.420466463464426
"LFNG",128.681500217641,0.865445836333028,0.496808946337482,1.74200936338439,0.0815068058526973,0.420562511175593
"FTO",537.265516189299,-0.365329752655259,0.209723122692234,-1.74196220219062,0.0815150584073092,0.420562511175593
"PSMA2",2312.88284725082,0.258417995285849,0.148377296166318,1.74162760720606,0.0815736273583782,0.420751642804979
"SLX1A-SULT1A3",63.5110325760919,-0.748422830946174,0.429772461254347,-1.74143971152038,0.0816065323988676,0.42080833556806
"PDZD11",728.244079561958,0.262842644835399,0.150990176883489,1.74079301223828,0.0817198672802728,0.421136381262967
"USP45",122.522026094074,0.399366344784411,0.229428321615186,1.74070202829735,0.0817358225745067,0.421136381262967
"CTAGE6",20.9644999297576,-0.877710186006909,0.504236154795122,-1.74067285271032,0.0817409394528964,0.421136381262967
"AC016717.2",12.0955157797602,-1.13520135432714,0.652240166547735,-1.74046526501992,0.0817773541398647,0.421136381262967
"EXOSC4",482.036709773291,0.320465606756731,0.184127878691381,1.74045130500779,0.0817798034541273,0.421136381262967
