"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FIBCD1",272.405180884199,-0.813901514167689,0.470885022901181,-1.72845062931316,0.0839074651383079,0.615856179922961
"AC245096.1",71.0264649963157,-1.46618946363704,0.848271111735357,-1.72844441282172,0.0839085787949826,0.615856179922961
"POLG2",82.1150702400329,0.889142764778106,0.514490362923531,1.72820100988025,0.0839521927522674,0.615957476723933
"AL512652.2",10.004989209681,-6.75741252067634,3.91147293401034,-1.72758769769835,0.0840621699779228,0.616545436249153
"TRIM54",119.849076370579,-0.97000417442722,0.561586718475383,-1.72725625894541,0.0841216510619239,0.616762751096668
"MAGOH",535.427629928744,0.742035350985889,0.429731559462074,1.72674157772994,0.0842140849575527,0.617221429339481
"AC040173.1",3.62465594417678,-5.30683798001324,3.0741068085947,-1.72630240601146,0.0842930227467661,0.617580901762743
"AP006621.5",17.4767294336793,2.07701112530165,1.20340326102937,1.72594772888102,0.0843568169716637,0.617658037674817
"PCDHGA9",27.9647294861965,1.84195861966262,1.06724182103853,1.7259055851749,0.0843643997721375,0.617658037674817
"CSE1L",732.491464234759,0.728572502169521,0.422201306494493,1.72565193655796,0.084410049716959,0.617658037674817
"ARL15",62.1841042575606,1.09862173164928,0.63666836250955,1.72557927539992,0.0844231304580458,0.617658037674817
"AC009779.2",83.0131779851474,-1.05801069239392,0.613296531477197,-1.72512094572845,0.0845056785366465,0.61804312362678
"ABCE1",836.793671741261,0.729141114302674,0.422724740920229,1.72486027838212,0.0845526555031133,0.618081247507043
"RAB8B",601.715842807751,0.723217512004205,0.419314853146293,1.72476006174741,0.0845707219738837,0.618081247507043
"MAD2L1",46.2748877373026,1.25250526406816,0.726616017139582,1.72375124484429,0.0847527596163149,0.619105548977817
"HCFC1R1",532.236066524967,-0.846514214422883,0.491195054142754,-1.7233769096072,0.0848203877345297,0.619105548977817
"MYOM3",107.434872998115,-1.13663405516016,0.659692856127318,-1.72297463069813,0.0848931128611111,0.619105548977817
"AC008764.10",15.5886961999864,-2.80319106202918,1.6270765900616,-1.72283903483796,0.0849176376284066,0.619105548977817
"SMUG1",350.040836709501,-0.794454496170935,0.461138120062531,-1.72281245381146,0.0849224459209793,0.619105548977817
"AC005037.1",12.3216854313558,-2.4115599495494,1.39985150901342,-1.72272554197481,0.0849381691059227,0.619105548977817
"PAQR9-AS1",22.1419118362089,-1.60397606287855,0.931100878230498,-1.7226662549463,0.0849488960488465,0.619105548977817
"CTBP1",5252.22313619619,-0.659402672968214,0.382816711979612,-1.7225023159473,0.0849785636250945,0.619105548977817
"AC018638.4",121.978366212633,1.61956130395159,0.940309177154644,1.72237104911849,0.0850023246516519,0.619105548977817
"DNAJB2",2885.38315332701,-0.803784103280547,0.466738830675497,-1.72212820201237,0.0850462973442394,0.619105548977817
"LYAR",1336.90413457469,-1.16998678769922,0.679486525040533,-1.72186900634921,0.0850932505878217,0.619105548977817
"Z82246.1",87.2854545054082,-0.992110763490497,0.576196271251216,-1.72182780936107,0.085100715344444,0.619105548977817
"PABPN1",4451.29333673073,-0.979240984714527,0.568731040634047,-1.72179978715919,0.0851057931763974,0.619105548977817
"FASN",22980.6670322006,-0.874524708677935,0.507953153185511,-1.72166410070211,0.085130384039784,0.619105548977817
"STRBP",1226.47276138931,0.689307197737835,0.400413203419122,1.72148968078937,0.085162003123013,0.619117574428069
"AC060766.4",8.7653840314744,-2.08290721280681,1.21009618008695,-1.72127409959855,0.0852010971009966,0.619120888101898
"PLA2G4C",99.3101630509541,-0.8515417151785,0.494778060343286,-1.72105795189804,0.0852403083778295,0.619120888101898
"AC131009.2",9.83052216035547,-6.73145036985315,3.91155829596468,-1.72091270550603,0.0852666656693253,0.619120888101898
"ZBP1",10.158066800252,2.78641633201903,1.61937430562522,1.72067465955206,0.0853098771813586,0.619120888101898
"ANXA10",8.95903773070565,-2.64961616407766,1.53988238867331,-1.72066138528959,0.0853122873252071,0.619120888101898
"AC006001.2",12.0842680979243,2.17216687317869,1.26287153846902,1.72002203471305,0.0854284363215524,0.61974611054761
"PPTC7",906.980630351032,0.940059490247976,0.546692227270043,1.71954061783949,0.0855159782916752,0.620163435410425
"SLC25A10",153.838566415153,-0.897960022237926,0.52234738502698,-1.71908589566605,0.0855987326144125,0.620381934780062
"SERPINE1",29539.568655551,1.34880758921778,0.784626065788631,1.71904509425403,0.0856061611760301,0.620381934780062
"AC092809.4",7.90496918876705,-2.83385511922341,1.64891108468763,-1.71862215345605,0.0856831951357854,0.620722473597638
"BEGAIN",18.8729583051,-1.67145635460793,0.972717539880654,-1.71833681010112,0.0857351988944835,0.620881508713258
"ZNF837",266.514760917185,-0.820775684510925,0.477819016164089,-1.71775433112746,0.0858414347284632,0.621433035362571
"AC010538.1",21.4262912610907,-2.01103593177335,1.17096473061684,-1.71741802224392,0.0859028210818734,0.621659609937858
"FAM110B",225.714001764628,-1.35530999656104,0.789296271627929,-1.71711186949573,0.0859587338834412,0.621846428839558
"AC025164.1",8.19944461618446,-2.5523850168255,1.48696570696163,-1.7165056361931,0.0860695372801506,0.622356479510635
"RN7SKP16",6.54964106642935,2.58675074439704,1.50708221279896,1.71639657241586,0.0860894834926381,0.622356479510635
"BACH1",427.821149336186,0.890826745860951,0.519091109843952,1.71612791852426,0.086138632394728,0.622493978281733
"SDK2",373.412335456388,-0.922232806169468,0.537443437068851,-1.7159625414708,0.0861688985794411,0.622494969772669
"RGMB-AS1",4.9577002320915,-3.96639829526017,2.31283489950629,-1.71495090121083,0.0863542291616211,0.623316655147739
"AC009090.6",19.0194256132948,1.73063176398496,1.00919772505644,1.71485896273516,0.0863710880631143,0.623316655147739
"UTP25",326.896588947945,0.934141982354611,0.544737565955551,1.7148477372145,0.0863731466864129,0.623316655147739
"KCTD17",708.955390728146,-0.833750280491979,0.48633727637179,-1.7143458274718,0.0864652313041928,0.623763318427349
"RABGGTB",549.586020887525,0.667981120151114,0.389730204590336,1.71395778998772,0.0865364782812687,0.624023179601315
"CTSW",21.4635316033351,1.63852762871861,0.956067119479799,1.71382070916751,0.0865616588130956,0.624023179601315
"DUOXA2",1098.4774176959,-0.858705272369864,0.501096267929074,-1.71365329843448,0.0865924187059881,0.624027193193031
"GMFG",65.0221778672897,1.5409057002709,0.899328734464906,1.71339538170959,0.0866398253591915,0.624151126829238
"AC010422.3",79.9312184295093,1.06294923669941,0.620448094242792,1.71319607000591,0.0866764744081179,0.624197503571322
"RNASE1",414.865892826522,1.30864352484507,0.764259966543719,1.71230154938413,0.0868411113053159,0.625165226717467
"C18orf32",322.064675379123,0.740205213094202,0.432479152140023,1.71153964169479,0.0869815397455829,0.625958060844127
"AC107464.3",3.98858982106728,-3.54293966502375,2.07023091667943,-1.7113741450188,0.0870120669248587,0.625959719615079
"ANKRD17",4012.71019337311,-0.935398365068015,0.546663770600741,-1.71110363512857,0.0870619832468958,0.625980427289435
"SDF4",7693.82746125792,-0.662522814608616,0.387268663957828,-1.7107576116222,0.0871258675426405,0.625980427289435
"CCNT1",504.785633714773,0.8273905956869,0.483659150568842,1.71068942811024,0.0871384603265271,0.625980427289435
"AL513329.1",23.1731742737354,-2.16356336622586,1.26473798182614,-1.71068110337124,0.0871399979196591,0.625980427289435
"CRIP1",35.5603874607467,1.22320904754288,0.715101945482333,1.7105379942965,0.0871664338275836,0.625980427289435
"AC100832.1",9.06971647754176,-2.96118031625208,1.7315327220057,-1.71014978730637,0.0872381781860662,0.626245511866834
"SLCO3A1",842.545996462848,-0.667266054916958,0.390215585871705,-1.70999334490022,0.0872671037045825,0.626245511866834
"AC025265.1",40.1319373164885,-1.31010073926282,0.766224853911318,-1.70981237762675,0.0873005734181702,0.626245511866834
"NOTCH1",233.917705490787,0.844313841566568,0.493842458473222,1.70968256592775,0.0873245883397875,0.626245511866834
"ABHD11",2103.38552799395,-0.880502117778407,0.515161952191653,-1.70917536520794,0.0874184706328454,0.62670125667773
"PDE3B",11.4582534301163,2.53045353100651,1.48067689227573,1.70898427888431,0.0874538616138337,0.626737507736184
"CSF2RA",17.5094457820367,2.26325400403288,1.32458535502111,1.70865093401007,0.0875156278863075,0.626962686462898
"HMGB3P22",4.85395812651845,-3.3635380389731,1.9691345395962,-1.7081301309472,0.0876121991804801,0.627002985167103
"AL136379.1",11.0724591151139,-2.10397080130126,1.23191827424995,-1.70788180131694,0.0876582766214336,0.627002985167103
"AC009090.4",23.6817719364624,1.90664445667018,1.11658618314018,1.70756586948633,0.0877169258704613,0.627002985167103
"CYP2A6",29.0867595900454,-1.64003964158181,0.960530861195633,-1.70743045105323,0.0877420744937368,0.627002985167103
"PIBF1",180.980833712632,0.804385590064898,0.471125609868622,1.70736969762525,0.0877533589321956,0.627002985167103
"SRSF8",2103.94480057409,-0.694327587873575,0.406710814334013,-1.70717759007843,0.0877890489971585,0.627002985167103
"MELK",51.0667767363234,1.14063794115564,0.668241437658377,1.7069248880354,0.0878360142386416,0.627002985167103
"SLC35D1",1553.31692248503,0.890634065691942,0.521779790263096,1.70691560369339,0.0878377401402947,0.627002985167103
"SNURF",76.6408881598543,1.19796455527529,0.70187524593974,1.70680553589169,0.0878582031469172,0.627002985167103
"ZNF92",82.9136425327114,1.16488375318682,0.682506811041087,1.70677234914318,0.0878643737406067,0.627002985167103
"RANBP6",858.895596879542,0.931900783342801,0.546002794676803,1.70676925544754,0.0878649489861709,0.627002985167103
"SLC16A1-AS1",135.208906625404,-1.17347936714114,0.68762545724325,-1.70656765944316,0.0879024405429558,0.627002985167103
"AC007041.1",15.6910610470568,-1.72551748687826,1.01120153505929,-1.70640315214424,0.0879330441343828,0.627002985167103
"ARHGDIA",16406.0823508533,-0.667975928762129,0.391506235991295,-1.70616932083039,0.0879765589846689,0.627002985167103
"SLC7A5",13907.8899415749,1.21181553976315,0.710258654515161,1.70616089231656,0.087978127813576,0.627002985167103
"AC233300.1",5.65639749518468,3.25607957996991,1.90874945128335,1.70587060432718,0.0880321739080786,0.627002985167103
"SLAMF8",21.5638038798561,-2.49020149368406,1.45980623190952,-1.70584385739107,0.0880371550249148,0.627002985167103
"GNL1",3318.27716020088,-0.689109392933887,0.404072084289818,-1.70541202851229,0.0881176065409862,0.627359706665512
"C1QB",45.3328069572116,5.65948102060435,3.31914490780087,1.70510212051998,0.0881753802184255,0.627554781499445
"WDR3",619.078812551958,0.788729933267213,0.462757275168718,1.70441390247111,0.0883037884457969,0.628035298910322
"OARD1",160.886167798027,-0.860360026195429,0.504829191425898,-1.7042596601146,0.0883325877672493,0.628035298910322
"LMBRD2",161.875438813042,1.08976839364456,0.639503950077258,1.70408391302807,0.0883654115673117,0.628035298910322
"DHRS3",555.514447401169,-0.763880835596966,0.448266604377333,-1.70407705623764,0.0883666923904701,0.628035298910322
"NUP205",928.225215272531,0.685924841376905,0.402555494732349,1.70392616757837,0.0883948816238912,0.628035298910322
"AC018647.1",37.0987797372001,1.24207739206537,0.729057567284669,1.70367533073063,0.0884417593610225,0.628077096540259
"NIFK",565.598699221111,0.642586228039184,0.377199912883764,1.70356939673313,0.0884615628929942,0.628077096540259
"CD79B",5.73968915018841,3.71477288621539,2.18111212787601,1.70315539432302,0.088538991687311,0.628140531009125
"AP001831.1",3.70588709892718,-4.28316738713479,2.51499452395513,-1.70305237102425,0.0885582681036025,0.628140531009125
"AC114401.1",3.66463742896761,-5.29147386236049,3.10799998300218,-1.70253342705915,0.0886554177708272,0.628140531009125
"AC011037.1",3.66463742896761,-5.29147386236049,3.10799998300218,-1.70253342705915,0.0886554177708272,0.628140531009125
"AC115102.1",3.66463742896761,-5.29147386236049,3.10799998300218,-1.70253342705915,0.0886554177708272,0.628140531009125
"AC215522.2",6.8943949815008,2.94293401221667,1.72862180630895,1.70247419156454,0.0886665124980511,0.628140531009125
"SYDE1",1003.45748884006,-0.796552457379666,0.467903963781049,-1.70238450416805,0.0886833129545335,0.628140531009125
"ALKBH6",430.567394966931,-0.822545770978754,0.483500836960259,-1.70122925980863,0.0888999455019113,0.629334098356365
"IFI44",102.265440792689,1.21926445382487,0.716724873225998,1.70116107222138,0.0889127454190131,0.629334098356365
"CYB5B",1013.06442048811,-0.853772137691156,0.501956741232784,-1.70088788048613,0.0889640428357159,0.629481537338605
"TSNAX",309.851453655989,0.879583387636344,0.517213404615795,1.70061985978444,0.0890143924527115,0.629622171333609
"AC005726.1",165.734640450795,-0.963312984409186,0.566605614302207,-1.70014726309328,0.0891032290680859,0.629920874476836
"PCNX2",270.994169693396,-0.934927485182755,0.549934424189653,-1.7000708521937,0.0891175991527899,0.629920874476836
"ZC3H6",328.299312937128,-0.844834126716438,0.497559800865002,-1.69795494983257,0.0895162648560119,0.632522417301663
"SPTLC1",734.625016366202,0.88877198629949,0.523518714898286,1.69768904340348,0.0895664667805491,0.632660776120658
"NFKB2",1989.63309887566,-0.59661538443689,0.351527166085321,-1.69720989441847,0.0896569851582021,0.633083721925364
"RANBP2",2081.57069050233,0.797812121663269,0.470162656660801,1.69688534459437,0.0897183392834224,0.633101603678394
"TFAP2E",29.1926303740369,-1.37620833515462,0.811026450945103,-1.69687231970166,0.0897208022637015,0.633101603678394
"LINGO1",151.452084958145,-1.13768074229739,0.670681640357742,-1.69630518242686,0.0898280995500578,0.633252564916902
"MZT2B",5585.98473247824,-0.869309062160516,0.51247685665174,-1.6962894048331,0.0898310860054918,0.633252564916902
"SLC4A3",4239.1245090778,-0.832431793132242,0.490744389872936,-1.69626349339985,0.0898359908140438,0.633252564916902
"AL021707.2",23.6397660935958,-1.48977918016241,0.878349867795194,-1.69611135014115,0.0898647945567183,0.633252564916902
"PLA1A",16.7941360842646,-1.62514227189117,0.958294652058995,-1.69586908201918,0.0899106760711525,0.633359863043328
"RARS",1230.01105482834,0.603357905984539,0.355838530519179,1.69559464261563,0.089962673062763,0.633510152743608
"RPL23AP97",3.59601532037042,-4.27060691889791,2.51910660226619,-1.69528630311082,0.0900211218489211,0.633705757587925
"PTPRN2",365.089619874203,-0.994478902469282,0.586841173801884,-1.69463041597183,0.0901455533647087,0.634365557925152
"BATF3",81.6699221750097,-1.05170468336127,0.620848036298206,-1.69398084856971,0.0902689223195851,0.634875741033512
"ZNF71",324.481435864228,-0.665411111303918,0.392874658064379,-1.69369822574527,0.0903226417998995,0.634875741033512
"RBBP7",2070.64380013584,0.60660135627315,0.358211918642369,1.69341477685104,0.0903765441286344,0.634875741033512
"USP11",9118.60783429935,-0.61150174574551,0.361176749029698,-1.6930817041471,0.0904399162887629,0.634875741033512
"AC018653.3",32.0859018477351,1.75106961067584,1.03432947464354,1.69295147591081,0.0904647039162352,0.634875741033512
"HSPA8P11",7.16438289603646,-2.79123184567356,1.6488145854299,-1.69287187919058,0.0904798570379226,0.634875741033512
"TECRL",649.574070251449,0.707129491851687,0.41773856088839,1.69275608731896,0.0905019044102692,0.634875741033512
"GTF2H2",190.032128768882,0.838280999379537,0.495234111968329,1.6926964018043,0.0905132705295084,0.634875741033512
"SGMS1",937.171870807391,0.889135319767936,0.525287282054282,1.69266485244174,0.0905192790478094,0.634875741033512
"TMEM70",190.524233028819,0.756300918135006,0.446826983641652,1.69260350386884,0.0905309636897677,0.634875741033512
"EBLN2",35.9873338476062,1.26605753975761,0.748052392498868,1.69247174723732,0.0905560625732423,0.634875741033512
"CYP4F29P",6.24116595022156,3.08470612662763,1.82293143950863,1.69216793334757,0.0906139587148096,0.634906780009692
"FKBPL",241.901922477525,0.741131195652728,0.43802468181988,1.69198501000793,0.0906488317678911,0.634906780009692
"CCL4",13.0724876304888,2.6579751104195,1.57134731285434,1.69152617545215,0.0907363528647346,0.634906780009692
"MIR3615",5.94049132247614,-2.98886430680694,1.76711534742406,-1.69138042469261,0.0907641685353281,0.634906780009692
"TMEM221",15.0524012058144,-1.85548638158824,1.09702737395574,-1.6913765559902,0.0907649069477326,0.634906780009692
"NAA16",216.845192150175,-1.17771177827449,0.696313811515455,-1.69135202949849,0.0907695883883646,0.634906780009692
"INAFM2",428.364904561128,-0.783755437662077,0.463398519709265,-1.69132054662972,0.0907755978969377,0.634906780009692
"STX11",202.305344632416,1.23470907774472,0.730277042666102,1.69074064445054,0.0908863479478478,0.6349563619601
"MTDHP3",11.5114685570326,2.69903387950065,1.59639413456262,1.69070646218587,0.0908928794863007,0.6349563619601
"KITLG",26.9372130734896,1.76524462910202,1.04427357280313,1.69040438739017,0.0909506162710021,0.6349563619601
"AC005899.6",6.41416010352806,-2.91796794454177,1.72622961116125,-1.69037069325837,0.0909570581954378,0.6349563619601
"NHLRC3",207.142441696073,-0.791703807061642,0.46836403172414,-1.69035996241476,0.0909591098844287,0.6349563619601
"AC146507.2",7.54033916106582,-2.9382786638918,1.7382990513706,-1.69031828072106,0.0909670795896567,0.6349563619601
"MRE11",238.839918337977,0.945000335239778,0.559182877141362,1.68996650983088,0.0910343619489799,0.63501956483076
"ZNF692",601.394450381781,-0.762976589139114,0.4515208468562,-1.68979260747645,0.0910676386055939,0.63501956483076
"GYS1",8051.90887886824,-0.706387462592559,0.418041787972594,-1.68975323260953,0.0910751744440755,0.63501956483076
"HP",8.10829135315727,2.7375301277176,1.6202879277784,1.6895331260482,0.0911173092192399,0.63501956483076
"CHMP1A",2948.82014102693,-0.590428198081306,0.34947704906694,-1.68946201090365,0.0911309260685873,0.63501956483076
"FRS3",151.138548969455,-0.85667930175457,0.507118672854154,-1.68930735074894,0.0911605454376862,0.63501956483076
"SSH3",462.137923061176,-0.73440822657879,0.434897374975026,-1.68869316955745,0.0912782452855678,0.63562515195319
"RIOK1",770.336895429361,-0.980880543736635,0.581167337267829,-1.68777644722418,0.0914541504401484,0.636257306234351
"TIMM29",339.403280313416,-0.689389572075861,0.408502069432798,-1.6876036222609,0.0914873434441998,0.636257306234351
"MFAP1P1",14.087696827457,-2.14884607990273,1.2733277298581,-1.6875828818573,0.0914913275257855,0.636257306234351
"SYNE3",21.2959498917243,2.09477075108589,1.24130732963882,1.68755206794388,0.0914972469132726,0.636257306234351
"PHF20L1",1354.0844978405,-0.757771439272344,0.449071557025467,-1.68741802373685,0.0915230005386231,0.636257306234351
"HNRNPCP1",21.260251875155,-1.4467536165729,0.857625915028526,-1.68692852118954,0.0916170971002149,0.636697222733784
"AC068587.4",629.477261413437,-1.01098397270874,0.59943779586175,-1.6865536002036,0.0916892203353409,0.636758716906976
"MXD1",134.667742605455,0.920881622232277,0.546066020377932,1.68639246513624,0.0917202317684156,0.636758716906976
"NF2",1283.07273076086,-0.72856415439742,0.432105544422892,-1.68607916237333,0.0917805529348988,0.636758716906976
"B4GALNT1",10.4204753556118,-2.55719990090679,1.51692132538417,-1.68578281425318,0.0918376391031646,0.636758716906976
"AC092123.1",9.94862069547182,-2.17461342066399,1.29002699910685,-1.68571155655624,0.0918513698786834,0.636758716906976
"CHMP4BP1",37.6043361632233,-1.26728356493684,0.751780730482515,-1.68570902864651,0.0918518570165121,0.636758716906976
"HACD4",97.0762516580517,0.930182992576558,0.551879847036754,1.68548099295717,0.0918958089022665,0.636758716906976
"UBA6",617.106655810039,0.87419139396777,0.518703071603159,1.68534069263539,0.0919228589582516,0.636758716906976
"TBX21",7.06727052810336,3.00112114494058,1.78075220130293,1.68531092801387,0.0919285984324028,0.636758716906976
"PLS3",1491.97425581195,0.610107173036715,0.362075229919028,1.68502875265219,0.0919830242530581,0.636758716906976
"COX6A1P2",20.052737516931,1.38460448150727,0.821711038894656,1.68502602005907,0.0919835514405726,0.636758716906976
"COMMD8",124.836424158099,0.806307930568472,0.478531634549836,1.684962648973,0.0919957780343315,0.636758716906976
"AP002518.2",3.91829973292491,-4.36848024166008,2.59381541057894,-1.68419087335326,0.0921447864999585,0.637385363494015
"AC019155.1",13.0561195401427,1.92627416720143,1.14374997161607,1.68417417705348,0.0921480122335136,0.637385363494015
"AC003665.1",251.631867052188,-0.856288400609528,0.508637572047271,-1.68349419639402,0.0922794619315902,0.637612088855783
"AL162231.1",172.555045605715,-0.881918940404284,0.523907220408256,-1.68334946732944,0.092307459497971,0.637612088855783
"CD160",7.79542766848373,2.31935730971237,1.37788015090341,1.68327942614724,0.0923210112829389,0.637612088855783
"PCAT14",66.3998091269562,-1.35822719360082,0.806929687930617,-1.68320389485733,0.0923356271015734,0.637612088855783
"SH2B3",2135.64275089761,-0.662412282935095,0.3935648942832,-1.683108154607,0.0923541561622111,0.637612088855783
"TYMP",4374.61948090521,-0.827168004987016,0.491470473538888,-1.68304720125077,0.092365954307408,0.637612088855783
"MMP16",126.791505485539,1.00778362980794,0.599057003489862,1.68228336191215,0.0925139058705661,0.638100432844231
"HUS1",299.247279903293,0.682922179907953,0.40596753541238,1.68220884759724,0.0925283490735574,0.638100432844231
"DPH5",146.713940707164,0.764185510953003,0.454276445713525,1.68220368492297,0.0925293498282424,0.638100432844231
"ARL17A",170.041212559159,0.745392476831688,0.443186330712007,1.68189410452747,0.0925893760940699,0.638135989045163
"LNPEP",275.67121715976,0.986131696746983,0.586437572445033,1.681562954153,0.0926536192893589,0.638135989045163
"SAMD11",225.288044582242,-1.00328711041566,0.596711427511114,-1.68136064462579,0.0926928849592162,0.638135989045163
"ALKBH4",290.722897186721,-0.71499769813014,0.425273810129986,-1.68126435510242,0.0927115782057042,0.638135989045163
"AC119044.1",7.43177163578408,-2.82793875162229,1.68203257389048,-1.68126277428824,0.0927118851236274,0.638135989045163
"NRDE2",1133.33457341839,-1.05582083905845,0.628008022655601,-1.68122189680603,0.0927198218437432,0.638135989045163
"AL135905.2",1329.05060970774,-0.86470038323039,0.514538843966453,-1.68053470281199,0.0928533282394696,0.638549407796065
"AC068587.8",103.235617337269,-1.42506905550933,0.847987534917661,-1.68053066446041,0.092854113256537,0.638549407796065
"RAB11FIP1",159.820621318464,1.04756004816593,0.623444418396572,1.68027817276821,0.0929032058164064,0.638549407796065
"GIMAP7",5.66735455863699,3.71860771187989,2.21309262278811,1.68027658381288,0.0929035148267252,0.638549407796065
"LFNG",29.2959999906888,1.77893995070592,1.05890864930789,1.67997489856056,0.0929621996804016,0.638740275223405
"ROM1",182.012580918233,-0.796826408576119,0.474399514418194,-1.67965266480795,0.0930249145583053,0.638762075549836
"PBK",11.6939990480781,2.32899404723452,1.38660236762359,1.67964089894498,0.0930272051367048,0.638762075549836
"ZNF720",124.586204544408,-0.773325383664715,0.46056216839095,-1.67909011364623,0.0931344826966809,0.638897711235777
"HSPB11",665.969269402773,0.718050529523752,0.427660703253647,1.67901919456433,0.0931483029606353,0.638897711235777
"HIF1A",27276.842216219,0.714601949535188,0.425615065897347,1.67898649928793,0.0931546749643957,0.638897711235777
"AL122035.2",21.004784094293,-1.44440431129794,0.860325456013216,-1.67890453688464,0.0931706502082859,0.638897711235777
"AC008897.3",39.2120655106905,-1.24811777712849,0.7435364032229,-1.67862363122835,0.0932254180449039,0.639061168621685
"ANKRD50",295.27219987555,0.934015574332481,0.5566978689091,1.67777824650698,0.0933903975609694,0.639979769156613
"TMEM44",113.57430526566,-1.17328413979259,0.699398064610265,-1.67756274882801,0.0934324900636203,0.640055927455059
"CCDC88C",53.4549621183064,1.03487466937812,0.617278699348956,1.67651122656525,0.0936380990764027,0.64103936572615
"BEAN1-AS1",9.49523281862345,-2.92596558910053,1.74541396121623,-1.67637343009545,0.0936650699343719,0.64103936572615
"AC087289.4",71.5478176426078,-1.40982402008563,0.841031541511437,-1.67630338518815,0.0936787821897815,0.64103936572615
"AC005410.1",15.6033195422021,-1.69008230440997,1.00832108241763,-1.67613504654459,0.0937117433829761,0.64103936572615
"SRD5A3-AS1",28.0311429125506,-1.65754418523351,0.989027145507366,-1.67593396476817,0.0937511279677959,0.64103936572615
"NUTM2A-AS1",282.448764019977,0.741286758226089,0.442327555366194,1.67587741083052,0.093762207212837,0.64103936572615
"ADAM12",623.083564111446,-1.02396417754981,0.611130376592645,-1.67552492359964,0.0938312851818929,0.641299432068505
"MIR320E",3.76333791425797,-4.30810166329307,2.57149386837564,-1.67533032696454,0.0938694383449233,0.64134803758084
"PYCR3",608.069925168124,0.946304725726124,0.565103090896738,1.67457007574401,0.0940186146011173,0.642025464792557
"AC104695.3",73.0992660945587,-0.923209259680255,0.551355420782729,-1.6744358083387,0.0940449802496436,0.642025464792557
"XPR1",690.784339655916,0.788949750590962,0.471221566744308,1.67426494513367,0.0940785406671897,0.642025464792557
"KIFAP3",1627.86210635971,0.692488113515234,0.413625285229622,1.67419192743694,0.094092885503696,0.642025464792557
"AL034548.2",25.4822445982507,-1.65615900009644,0.989341807613098,-1.67400082292299,0.09413043762184,0.642069650612359
"AC005838.2",11.9181943198181,-2.79162981365809,1.66845158666046,-1.67318598632266,0.0942906882247213,0.642607873003834
"SLC16A8",70.450443425541,-1.24782437749361,0.745790183558316,-1.67315741746557,0.0942963107116885,0.642607873003834
"SLC27A3",183.936515097572,-0.7546298531843,0.451075772472915,-1.67295585184552,0.0943359874224649,0.642607873003834
"TRIM43",7.37110106790384,-3.99367434883601,2.38727655138063,-1.67289975119404,0.0943470328037609,0.642607873003834
"CACNA2D1",743.43705040021,0.967270159129945,0.578231000662196,1.67280923717722,0.0943648558488762,0.642607873003834
"COX6C",1361.54801997511,0.682190062004927,0.407941290061627,1.67227510091433,0.094470087171069,0.642909383401193
"AL133338.1",94.120971048367,0.943078521600759,0.564002011620157,1.67211907434809,0.094500844041205,0.642909383401193
"NPM1P26",5.09537651104142,3.09228077063042,1.84961630607146,1.6718498644718,0.0945539311382093,0.642909383401193
"UHRF2",756.942041425286,0.832337632627545,0.497898437038206,1.6717016377452,0.0945831710496464,0.642909383401193
"VAT1",8853.78906663016,-0.578348386497492,0.346052513361863,-1.67127347488073,0.0946676732001056,0.642909383401193
"OTUD5",3140.43107682918,-0.6341100377307,0.379422424725346,-1.67125081810785,0.0946721464218486,0.642909383401193
"AKR1B1",665.134858079052,0.79719290935455,0.477022030721682,1.67118677547971,0.0946847915427427,0.642909383401193
"ITPK1",1386.65776959061,-0.739868150424486,0.442775587667553,-1.67097773913407,0.0947260748747321,0.642909383401193
"AC245297.1",1429.04478976367,0.75479408405974,0.45173272278874,1.67088644674681,0.0947441090578824,0.642909383401193
"OGT",1780.23076928503,0.708277951528227,0.423902085353227,1.67085271811776,0.09475077261251,0.642909383401193
"AC097641.2",25.0651848735972,1.37974528825997,0.825774753147451,1.6708494453252,0.094751419217687,0.642909383401193
"VMP1",2049.41083740521,0.705104387564168,0.422066770440144,1.67059914910824,0.0948008806834851,0.642942061120094
"SLAMF7",7.52250559470428,3.37957515182827,2.02307968456636,1.67051015222501,0.0948184724956647,0.642942061120094
"OCIAD2",406.774031192907,0.665175230504306,0.398241899423033,1.67027937408897,0.094864102072355,0.643040424185343
"PDGFRL",24.48466119792,-1.56025796968656,0.93476935874435,-1.66913683583126,0.0950902645740377,0.643316763798645
"AC093726.2",13.2115954540767,-1.7010589980478,1.01918223071152,-1.66904302958682,0.0951088524487691,0.643316763798645
"RPL9P9",6691.54196815229,-1.33160137779975,0.797835986387084,-1.66901644012044,0.0951141217283747,0.643316763798645
"WDR55",1424.40032094974,-0.605603033169363,0.362880238327892,-1.66887851474059,0.0951414583873432,0.643316763798645
"CATSPER2",25.6310927235721,-1.56118986237047,0.935537715764195,-1.66876207774821,0.0951645409702518,0.643316763798645
"OAS1",113.186227577475,1.00774708897094,0.603920119064723,1.66867613308134,0.0951815816021217,0.643316763798645
"AC108058.1",43.8741940963983,1.66713390497186,0.99914962904198,1.66855279380963,0.0952060408993753,0.643316763798645
"CD300E",51.0205729516579,1.95945450248291,1.17437022169692,1.66851514648556,0.0952135077082873,0.643316763798645
"AMDHD1",140.736134362589,-1.46796113738097,0.879817483429488,-1.66848370830155,0.0952197433823534,0.643316763798645
"UGT8",6.91031015339713,-3.50240900246294,2.09934111011975,-1.66833726333457,0.0952487946343445,0.643316763798645
